date,time,x,y
2/9/17,03:34.100203+00:00,588548,202396
2/9/17,03:34.133589+00:00,588548,202396
2/9/17,03:34.166975+00:00,588548,202396
2/9/17,03:34.200362+00:00,580559,207723
2/9/17,03:34.233748+00:00,579227,209054
2/9/17,03:34.267134+00:00,579227,207723
2/9/17,03:34.300521+00:00,577896,209054
2/9/17,03:34.333907+00:00,573901,210386
2/9/17,03:34.367293+00:00,572569,211717
2/9/17,03:34.400680+00:00,569906,214380
2/9/17,03:34.434066+00:00,565912,218375
2/9/17,03:34.467452+00:00,561917,223701
2/9/17,03:34.500839+00:00,560585,225033
2/9/17,03:34.534225+00:00,555259,229027
2/9/17,03:34.567611+00:00,551264,231691
2/9/17,03:34.600998+00:00,544607,237017
2/9/17,03:34.634384+00:00,537949,241011
2/9/17,03:34.667770+00:00,529960,246338
2/9/17,03:34.701157+00:00,521970,251664
2/9/17,03:34.734543+00:00,507323,259653
2/9/17,03:34.767929+00:00,494007,258322
2/9/17,03:34.801316+00:00,508655,259653
2/9/17,03:34.834702+00:00,511318,259653
2/9/17,03:34.868088+00:00,500665,255659
2/9/17,03:34.901475+00:00,499334,255659
2/9/17,03:34.934861+00:00,498002,256990
2/9/17,03:34.968247+00:00,496671,258322
2/9/17,03:35.001634+00:00,494007,260985
2/9/17,03:35.035020+00:00,490013,262316
2/9/17,03:35.068406+00:00,487350,263648
2/9/17,03:35.101793+00:00,488681,263648
2/9/17,03:35.135179+00:00,488681,262316
2/9/17,03:35.168565+00:00,488681,262316
2/9/17,03:35.201952+00:00,483355,264980
2/9/17,03:35.235338+00:00,482023,264980
2/9/17,03:35.268724+00:00,482023,264980
2/9/17,03:35.302111+00:00,482023,264980
2/9/17,03:35.335497+00:00,482023,264980
2/9/17,03:35.368883+00:00,482023,264980
2/9/17,03:35.402270+00:00,482023,264980
2/9/17,03:35.435656+00:00,483355,263648
2/9/17,03:35.469042+00:00,483355,263648
2/9/17,03:35.502429+00:00,483355,263648
2/9/17,03:35.535815+00:00,484687,262316
2/9/17,03:35.569201+00:00,484687,262316
2/9/17,03:35.602588+00:00,484687,262316
2/9/17,03:35.635974+00:00,484687,262316
2/9/17,03:35.669360+00:00,484687,262316
2/9/17,03:35.702747+00:00,484687,262316
2/9/17,03:35.736133+00:00,484687,262316
2/9/17,03:35.769519+00:00,484687,262316
2/9/17,03:35.802906+00:00,484687,262316
2/9/17,03:35.836292+00:00,483355,262316
2/9/17,03:35.869678+00:00,483355,262316
2/9/17,03:35.903065+00:00,483355,262316
2/9/17,03:35.936451+00:00,482023,263648
2/9/17,03:35.969837+00:00,482023,263648
2/9/17,03:36.003224+00:00,480692,263648
2/9/17,03:36.036610+00:00,480692,264980
2/9/17,03:36.069996+00:00,480692,264980
2/9/17,03:36.103383+00:00,480692,266311
2/9/17,03:36.136769+00:00,490013,271637
2/9/17,03:36.170155+00:00,491344,272969
2/9/17,03:36.203542+00:00,492676,274300
2/9/17,03:36.236928+00:00,491344,274300
2/9/17,03:36.270314+00:00,490013,276964
2/9/17,03:36.303701+00:00,488681,278295
2/9/17,03:36.337087+00:00,488681,278295
2/9/17,03:36.370473+00:00,494007,275632
2/9/17,03:36.403860+00:00,491344,276964
2/9/17,03:36.437246+00:00,487350,280958
2/9/17,03:36.470632+00:00,486018,282290
2/9/17,03:36.504019+00:00,490013,279627
2/9/17,03:36.537405+00:00,494007,276964
2/9/17,03:36.570791+00:00,494007,275632
2/9/17,03:36.604178+00:00,492676,275632
2/9/17,03:36.637564+00:00,490013,276964
2/9/17,03:36.670950+00:00,487350,279627
2/9/17,03:36.704337+00:00,486018,280958
2/9/17,03:36.737723+00:00,484687,283621
2/9/17,03:36.771109+00:00,486018,282290
2/9/17,03:36.804496+00:00,483355,282290
2/9/17,03:36.837882+00:00,480692,283621
2/9/17,03:36.871268+00:00,479360,284953
2/9/17,03:36.904655+00:00,475366,287616
2/9/17,03:36.938041+00:00,472703,290279
2/9/17,03:36.971427+00:00,471371,294274
2/9/17,03:37.004814+00:00,470039,295605
2/9/17,03:37.038200+00:00,468708,296937
2/9/17,03:37.071586+00:00,466045,296937
2/9/17,03:37.104973+00:00,464713,295605
2/9/17,03:37.138359+00:00,466045,294274
2/9/17,03:37.171745+00:00,464713,294274
2/9/17,03:37.205132+00:00,464713,294274
2/9/17,03:37.238518+00:00,464713,294274
2/9/17,03:37.271904+00:00,463382,294274
2/9/17,03:37.305291+00:00,463382,295605
2/9/17,03:37.338677+00:00,463382,295605
2/9/17,03:37.372063+00:00,463382,294274
2/9/17,03:37.405450+00:00,463382,294274
2/9/17,03:37.438836+00:00,463382,292942
2/9/17,03:37.472222+00:00,463382,292942
2/9/17,03:37.505609+00:00,463382,292942
2/9/17,03:37.538995+00:00,463382,294274
2/9/17,03:37.572381+00:00,462050,294274
2/9/17,03:37.605768+00:00,462050,292942
2/9/17,03:37.639154+00:00,462050,292942
2/9/17,03:37.672540+00:00,462050,292942
2/9/17,03:37.705927+00:00,462050,292942
2/9/17,03:37.739313+00:00,462050,292942
2/9/17,03:37.772699+00:00,462050,292942
2/9/17,03:37.806086+00:00,462050,292942
2/9/17,03:37.839472+00:00,462050,291611
2/9/17,03:37.872858+00:00,462050,291611
2/9/17,03:37.906245+00:00,462050,291611
2/9/17,03:37.939631+00:00,463382,291611
2/9/17,03:37.973017+00:00,463382,291611
2/9/17,03:38.006404+00:00,463382,290279
2/9/17,03:38.039790+00:00,463382,290279
2/9/17,03:38.073176+00:00,463382,290279
2/9/17,03:38.106563+00:00,463382,288948
2/9/17,03:38.139949+00:00,463382,288948
2/9/17,03:38.173335+00:00,460719,278295
2/9/17,03:38.206722+00:00,462050,274300
2/9/17,03:38.240108+00:00,460719,275632
2/9/17,03:38.273494+00:00,460719,276964
2/9/17,03:38.306881+00:00,460719,276964
2/9/17,03:38.340267+00:00,460719,278295
2/9/17,03:38.373653+00:00,460719,278295
2/9/17,03:38.407040+00:00,460719,276964
2/9/17,03:38.440426+00:00,459387,276964
2/9/17,03:38.473812+00:00,459387,276964
2/9/17,03:38.507199+00:00,459387,276964
2/9/17,03:38.540585+00:00,459387,276964
2/9/17,03:38.573971+00:00,459387,276964
2/9/17,03:38.607358+00:00,459387,276964
2/9/17,03:38.640744+00:00,460719,276964
2/9/17,03:38.674130+00:00,460719,275632
2/9/17,03:38.707517+00:00,460719,276964
2/9/17,03:38.740903+00:00,459387,276964
2/9/17,03:38.774289+00:00,459387,276964
2/9/17,03:38.807676+00:00,459387,276964
2/9/17,03:38.841062+00:00,459387,276964
2/9/17,03:38.874448+00:00,459387,276964
2/9/17,03:38.907835+00:00,458055,278295
2/9/17,03:38.941221+00:00,458055,278295
2/9/17,03:38.974607+00:00,458055,279627
2/9/17,03:39.007994+00:00,459387,279627
2/9/17,03:39.041380+00:00,459387,278295
2/9/17,03:39.074766+00:00,459387,279627
2/9/17,03:39.108153+00:00,460719,278295
2/9/17,03:39.141539+00:00,462050,276964
2/9/17,03:39.174925+00:00,462050,276964
2/9/17,03:39.208312+00:00,460719,278295
2/9/17,03:39.241698+00:00,463382,276964
2/9/17,03:39.275084+00:00,463382,276964
2/9/17,03:39.308471+00:00,463382,276964
2/9/17,03:39.341857+00:00,463382,278295
2/9/17,03:39.375243+00:00,463382,278295
2/9/17,03:39.408630+00:00,464713,276964
2/9/17,03:39.442016+00:00,464713,276964
2/9/17,03:39.475402+00:00,467376,275632
2/9/17,03:39.508789+00:00,467376,275632
2/9/17,03:39.542175+00:00,468708,275632
2/9/17,03:39.575561+00:00,468708,275632
2/9/17,03:39.608948+00:00,468708,275632
2/9/17,03:39.642334+00:00,470039,274300
2/9/17,03:39.675720+00:00,470039,274300
2/9/17,03:39.709107+00:00,470039,274300
2/9/17,03:39.742493+00:00,471371,274300
2/9/17,03:39.775879+00:00,471371,274300
2/9/17,03:39.809266+00:00,471371,274300
2/9/17,03:39.842652+00:00,471371,274300
2/9/17,03:39.876038+00:00,471371,274300
2/9/17,03:39.909425+00:00,470039,274300
2/9/17,03:39.942811+00:00,470039,275632
2/9/17,03:39.976197+00:00,471371,274300
2/9/17,03:40.009584+00:00,471371,274300
2/9/17,03:40.042970+00:00,471371,274300
2/9/17,03:40.076356+00:00,471371,274300
2/9/17,03:40.109743+00:00,471371,274300
2/9/17,03:40.143129+00:00,471371,274300
2/9/17,03:40.176515+00:00,471371,274300
2/9/17,03:40.209902+00:00,470039,274300
2/9/17,03:40.243288+00:00,470039,275632
2/9/17,03:40.276674+00:00,468708,275632
2/9/17,03:40.310061+00:00,468708,275632
2/9/17,03:40.343447+00:00,467376,275632
2/9/17,03:40.376833+00:00,466045,275632
2/9/17,03:40.410220+00:00,464713,276964
2/9/17,03:40.443606+00:00,464713,276964
2/9/17,03:40.476992+00:00,463382,278295
2/9/17,03:40.510379+00:00,463382,278295
2/9/17,03:40.543765+00:00,463382,278295
2/9/17,03:40.577151+00:00,463382,278295
2/9/17,03:40.610538+00:00,463382,278295
2/9/17,03:40.643924+00:00,463382,278295
2/9/17,03:40.677310+00:00,463382,278295
2/9/17,03:40.710697+00:00,463382,278295
2/9/17,03:40.744083+00:00,463382,278295
2/9/17,03:40.777469+00:00,462050,279627
2/9/17,03:40.810856+00:00,460719,280958
2/9/17,03:40.844242+00:00,459387,280958
2/9/17,03:40.877628+00:00,458055,294274
2/9/17,03:40.911015+00:00,456724,294274
2/9/17,03:40.944401+00:00,455392,295605
2/9/17,03:40.977787+00:00,452729,298268
2/9/17,03:41.011174+00:00,452729,299600
2/9/17,03:41.044560+00:00,451398,302263
2/9/17,03:41.077946+00:00,448735,306258
2/9/17,03:41.111333+00:00,446071,308921
2/9/17,03:41.144719+00:00,443408,311584
2/9/17,03:41.178105+00:00,439414,314247
2/9/17,03:41.211492+00:00,436750,316910
2/9/17,03:41.244878+00:00,430093,320905
2/9/17,03:41.278264+00:00,424766,323568
2/9/17,03:41.311651+00:00,423435,324900
2/9/17,03:41.345037+00:00,420772,323568
2/9/17,03:41.378423+00:00,416777,324900
2/9/17,03:41.411810+00:00,414114,324900
2/9/17,03:41.445196+00:00,410119,323568
2/9/17,03:41.478582+00:00,407456,324900
2/9/17,03:41.511969+00:00,404793,326231
2/9/17,03:41.545355+00:00,402130,327563
2/9/17,03:41.578741+00:00,403462,328894
2/9/17,03:41.612128+00:00,402130,328894
2/9/17,03:41.645514+00:00,402130,328894
2/9/17,03:41.678900+00:00,402130,328894
2/9/17,03:41.712287+00:00,402130,327563
2/9/17,03:41.745673+00:00,402130,327563
2/9/17,03:41.779059+00:00,400798,328894
2/9/17,03:41.812446+00:00,399467,328894
2/9/17,03:41.845832+00:00,399467,327563
2/9/17,03:41.879218+00:00,398135,327563
2/9/17,03:41.912605+00:00,396804,327563
2/9/17,03:41.945991+00:00,394141,327563
2/9/17,03:41.979377+00:00,394141,327563
2/9/17,03:42.012764+00:00,392809,327563
2/9/17,03:42.046150+00:00,391478,327563
2/9/17,03:42.079536+00:00,390146,326231
2/9/17,03:42.112923+00:00,390146,326231
2/9/17,03:42.146309+00:00,390146,327563
2/9/17,03:42.179695+00:00,390146,327563
2/9/17,03:42.213082+00:00,390146,327563
2/9/17,03:42.246468+00:00,390146,327563
2/9/17,03:42.279854+00:00,390146,327563
2/9/17,03:42.313241+00:00,388814,327563
2/9/17,03:42.346627+00:00,388814,327563
2/9/17,03:42.380013+00:00,388814,327563
2/9/17,03:42.413400+00:00,388814,327563
2/9/17,03:42.446786+00:00,388814,327563
2/9/17,03:42.480172+00:00,388814,327563
2/9/17,03:42.513559+00:00,388814,327563
2/9/17,03:42.546945+00:00,388814,327563
2/9/17,03:42.580331+00:00,388814,326231
2/9/17,03:42.613718+00:00,387483,326231
2/9/17,03:42.647104+00:00,388814,326231
2/9/17,03:42.680490+00:00,388814,324900
2/9/17,03:42.713877+00:00,388814,324900
2/9/17,03:42.747263+00:00,388814,324900
2/9/17,03:42.780649+00:00,388814,323568
2/9/17,03:42.814036+00:00,387483,322237
2/9/17,03:42.847422+00:00,386151,320905
2/9/17,03:42.880808+00:00,384820,319573
2/9/17,03:42.914195+00:00,384820,316910
2/9/17,03:42.947581+00:00,383488,316910
2/9/17,03:42.980967+00:00,380825,316910
2/9/17,03:43.014354+00:00,378162,315579
2/9/17,03:43.047740+00:00,378162,314247
2/9/17,03:43.081126+00:00,378162,314247
2/9/17,03:43.114513+00:00,376830,312916
2/9/17,03:43.147899+00:00,375499,311584
2/9/17,03:43.181285+00:00,372836,310252
2/9/17,03:43.214672+00:00,370173,308921
2/9/17,03:43.248058+00:00,368841,308921
2/9/17,03:43.281444+00:00,368841,310252
2/9/17,03:43.314831+00:00,367509,308921
2/9/17,03:43.348217+00:00,367509,308921
2/9/17,03:43.381603+00:00,367509,308921
2/9/17,03:43.414990+00:00,367509,308921
2/9/17,03:43.448376+00:00,366178,307589
2/9/17,03:43.481762+00:00,364846,307589
2/9/17,03:43.515149+00:00,363515,307589
2/9/17,03:43.548535+00:00,363515,307589
2/9/17,03:43.581921+00:00,364846,308921
2/9/17,03:43.615308+00:00,364846,308921
2/9/17,03:43.648694+00:00,363515,308921
2/9/17,03:43.682080+00:00,364846,308921
2/9/17,03:43.715467+00:00,364846,308921
2/9/17,03:43.748853+00:00,364846,310252
2/9/17,03:43.782239+00:00,366178,311584
2/9/17,03:43.815626+00:00,367509,312916
2/9/17,03:43.849012+00:00,367509,314247
2/9/17,03:43.882398+00:00,368841,314247
2/9/17,03:43.915785+00:00,368841,314247
2/9/17,03:43.949171+00:00,370173,315579
2/9/17,03:43.982557+00:00,370173,315579
2/9/17,03:44.015944+00:00,371504,315579
2/9/17,03:44.049330+00:00,371504,315579
2/9/17,03:44.082716+00:00,371504,316910
2/9/17,03:44.116103+00:00,371504,316910
2/9/17,03:44.149489+00:00,372836,316910
2/9/17,03:44.182875+00:00,372836,316910
2/9/17,03:44.216262+00:00,372836,316910
2/9/17,03:44.249648+00:00,372836,316910
2/9/17,03:44.283034+00:00,372836,316910
2/9/17,03:44.316421+00:00,372836,316910
2/9/17,03:44.349807+00:00,371504,316910
2/9/17,03:44.383193+00:00,371504,316910
2/9/17,03:44.416580+00:00,371504,316910
2/9/17,03:44.449966+00:00,371504,316910
2/9/17,03:44.483352+00:00,371504,316910
2/9/17,03:44.516739+00:00,371504,316910
2/9/17,03:44.550125+00:00,371504,316910
2/9/17,03:44.583511+00:00,371504,316910
2/9/17,03:44.616898+00:00,371504,316910
2/9/17,03:44.650284+00:00,372836,318242
2/9/17,03:44.683670+00:00,372836,318242
2/9/17,03:44.717057+00:00,372836,319573
2/9/17,03:44.750443+00:00,374167,320905
2/9/17,03:44.783829+00:00,375499,320905
2/9/17,03:44.817216+00:00,375499,323568
2/9/17,03:44.850602+00:00,370173,319573
2/9/17,03:44.883988+00:00,368841,322237
2/9/17,03:44.917375+00:00,366178,320905
2/9/17,03:44.950761+00:00,366178,322237
2/9/17,03:44.984147+00:00,366178,322237
2/9/17,03:45.017534+00:00,366178,322237
2/9/17,03:45.050920+00:00,366178,322237
2/9/17,03:45.084306+00:00,366178,322237
2/9/17,03:45.117693+00:00,366178,322237
2/9/17,03:45.151079+00:00,366178,322237
2/9/17,03:45.184465+00:00,366178,322237
2/9/17,03:45.217852+00:00,366178,322237
2/9/17,03:45.251238+00:00,364846,320905
2/9/17,03:45.284624+00:00,364846,320905
2/9/17,03:45.318011+00:00,364846,320905
2/9/17,03:45.351397+00:00,364846,320905
2/9/17,03:45.384783+00:00,366178,320905
2/9/17,03:45.418170+00:00,364846,320905
2/9/17,03:45.451556+00:00,364846,320905
2/9/17,03:45.484942+00:00,364846,320905
2/9/17,03:45.518329+00:00,364846,320905
2/9/17,03:45.551715+00:00,364846,320905
2/9/17,03:45.585101+00:00,364846,320905
2/9/17,03:45.618488+00:00,364846,320905
2/9/17,03:45.651874+00:00,364846,320905
2/9/17,03:45.685260+00:00,364846,320905
2/9/17,03:45.718647+00:00,364846,320905
2/9/17,03:45.752033+00:00,366178,320905
2/9/17,03:45.785419+00:00,366178,320905
2/9/17,03:45.818806+00:00,364846,320905
2/9/17,03:45.852192+00:00,364846,320905
2/9/17,03:45.885578+00:00,364846,320905
2/9/17,03:45.918965+00:00,364846,320905
2/9/17,03:45.952351+00:00,364846,320905
2/9/17,03:45.985737+00:00,364846,320905
2/9/17,03:46.019124+00:00,364846,320905
2/9/17,03:46.052510+00:00,364846,320905
2/9/17,03:46.085896+00:00,364846,320905
2/9/17,03:46.119283+00:00,364846,320905
2/9/17,03:46.152669+00:00,364846,320905
2/9/17,03:46.186055+00:00,364846,320905
2/9/17,03:46.219442+00:00,364846,320905
2/9/17,03:46.252828+00:00,364846,320905
2/9/17,03:46.286214+00:00,364846,320905
2/9/17,03:46.319601+00:00,364846,320905
2/9/17,03:46.352987+00:00,364846,322237
2/9/17,03:46.386373+00:00,364846,322237
2/9/17,03:46.419760+00:00,364846,320905
2/9/17,03:46.453146+00:00,364846,320905
2/9/17,03:46.486532+00:00,364846,319573
2/9/17,03:46.519919+00:00,364846,319573
2/9/17,03:46.553305+00:00,363515,319573
2/9/17,03:46.586691+00:00,363515,318242
2/9/17,03:46.620078+00:00,363515,318242
2/9/17,03:46.653464+00:00,363515,316910
2/9/17,03:46.686850+00:00,362183,315579
2/9/17,03:46.720237+00:00,360852,315579
2/9/17,03:46.753623+00:00,360852,314247
2/9/17,03:46.787009+00:00,359520,312916
2/9/17,03:46.820396+00:00,359520,312916
2/9/17,03:46.853782+00:00,359520,312916
2/9/17,03:46.887168+00:00,358189,312916
2/9/17,03:46.920555+00:00,358189,314247
2/9/17,03:46.953941+00:00,359520,314247
2/9/17,03:46.987327+00:00,358189,314247
2/9/17,03:47.020714+00:00,358189,314247
2/9/17,03:47.054100+00:00,358189,312916
2/9/17,03:47.087486+00:00,356857,312916
2/9/17,03:47.120873+00:00,356857,311584
2/9/17,03:47.154259+00:00,356857,311584
2/9/17,03:47.187645+00:00,356857,310252
2/9/17,03:47.221032+00:00,356857,310252
2/9/17,03:47.254418+00:00,355525,310252
2/9/17,03:47.287804+00:00,356857,310252
2/9/17,03:47.321191+00:00,356857,310252
2/9/17,03:47.354577+00:00,356857,310252
2/9/17,03:47.387963+00:00,356857,311584
2/9/17,03:47.421350+00:00,358189,311584
2/9/17,03:47.454736+00:00,358189,312916
2/9/17,03:47.488122+00:00,358189,312916
2/9/17,03:47.521509+00:00,358189,312916
2/9/17,03:47.554895+00:00,358189,312916
2/9/17,03:47.588281+00:00,358189,312916
2/9/17,03:47.621668+00:00,359520,312916
2/9/17,03:47.655054+00:00,359520,314247
2/9/17,03:47.688440+00:00,359520,314247
2/9/17,03:47.721827+00:00,359520,314247
2/9/17,03:47.755213+00:00,359520,314247
2/9/17,03:47.788599+00:00,359520,312916
2/9/17,03:47.821986+00:00,359520,312916
2/9/17,03:47.855372+00:00,359520,312916
2/9/17,03:47.888758+00:00,358189,312916
2/9/17,03:47.922145+00:00,358189,312916
2/9/17,03:47.955531+00:00,358189,314247
2/9/17,03:47.988917+00:00,358189,314247
2/9/17,03:48.022304+00:00,358189,314247
2/9/17,03:48.055690+00:00,358189,314247
2/9/17,03:48.089076+00:00,358189,314247
2/9/17,03:48.122463+00:00,356857,312916
2/9/17,03:48.155849+00:00,355525,311584
2/9/17,03:48.189235+00:00,354194,310252
2/9/17,03:48.222622+00:00,354194,310252
2/9/17,03:48.256008+00:00,354194,310252
2/9/17,03:48.289394+00:00,352862,308921
2/9/17,03:48.322781+00:00,352862,308921
2/9/17,03:48.356167+00:00,354194,310252
2/9/17,03:48.389553+00:00,355525,312916
2/9/17,03:48.422940+00:00,355525,314247
2/9/17,03:48.456326+00:00,355525,314247
2/9/17,03:48.489712+00:00,356857,315579
2/9/17,03:48.523099+00:00,355525,315579
2/9/17,03:48.556485+00:00,354194,315579
2/9/17,03:48.589871+00:00,355525,316910
2/9/17,03:48.623258+00:00,356857,319573
2/9/17,03:48.656644+00:00,359520,322237
2/9/17,03:48.690030+00:00,360852,323568
2/9/17,03:48.723417+00:00,362183,324900
2/9/17,03:48.756803+00:00,362183,324900
2/9/17,03:48.790189+00:00,360852,324900
2/9/17,03:48.823576+00:00,360852,324900
2/9/17,03:48.856962+00:00,360852,324900
2/9/17,03:48.890348+00:00,360852,326231
2/9/17,03:48.923735+00:00,360852,326231
2/9/17,03:48.957121+00:00,362183,327563
2/9/17,03:48.990507+00:00,363515,326231
2/9/17,03:49.023894+00:00,364846,327563
2/9/17,03:49.057280+00:00,367509,328894
2/9/17,03:49.090666+00:00,371504,330226
2/9/17,03:49.124053+00:00,375499,331557
2/9/17,03:49.157439+00:00,378162,335552
2/9/17,03:49.190825+00:00,380825,335552
2/9/17,03:49.224212+00:00,383488,336884
2/9/17,03:49.257598+00:00,384820,336884
2/9/17,03:49.290984+00:00,386151,336884
2/9/17,03:49.324371+00:00,387483,338215
2/9/17,03:49.357757+00:00,388814,338215
2/9/17,03:49.391143+00:00,388814,338215
2/9/17,03:49.424530+00:00,390146,338215
2/9/17,03:49.457916+00:00,391478,340878
2/9/17,03:49.491302+00:00,391478,342210
2/9/17,03:49.524689+00:00,390146,343541
2/9/17,03:49.558075+00:00,383488,343541
2/9/17,03:49.591461+00:00,380825,347536
2/9/17,03:49.624848+00:00,378162,352862
2/9/17,03:49.658234+00:00,378162,358189
2/9/17,03:49.691620+00:00,376830,363515
2/9/17,03:49.725007+00:00,376830,370173
2/9/17,03:49.758393+00:00,372836,374167
2/9/17,03:49.791779+00:00,366178,378162
2/9/17,03:49.825166+00:00,358189,382157
2/9/17,03:49.858552+00:00,352862,387483
2/9/17,03:49.891938+00:00,346205,394141
2/9/17,03:49.925325+00:00,339547,400798
2/9/17,03:49.958711+00:00,332889,406125
2/9/17,03:49.992097+00:00,310252,415446
2/9/17,03:50.025484+00:00,303595,419440
2/9/17,03:50.058870+00:00,299600,422103
2/9/17,03:50.092256+00:00,295605,426098
2/9/17,03:50.125643+00:00,294274,427430
2/9/17,03:50.159029+00:00,291611,430093
2/9/17,03:50.192415+00:00,287616,434087
2/9/17,03:50.225802+00:00,282290,438082
2/9/17,03:50.259188+00:00,275632,444740
2/9/17,03:50.292574+00:00,268974,450066
2/9/17,03:50.325961+00:00,262316,454061
2/9/17,03:50.359347+00:00,256990,458055
2/9/17,03:50.392733+00:00,251664,462050
2/9/17,03:50.426120+00:00,246338,466045
2/9/17,03:50.459506+00:00,238348,471371
2/9/17,03:50.492892+00:00,231691,475366
2/9/17,03:50.526278+00:00,226364,479360
2/9/17,03:50.559665+00:00,221038,484687
2/9/17,03:50.593051+00:00,215712,490013
2/9/17,03:50.626437+00:00,211717,494007
2/9/17,03:50.659824+00:00,206391,498002
2/9/17,03:50.693210+00:00,201065,501997
2/9/17,03:50.726596+00:00,194407,507323
2/9/17,03:50.759983+00:00,187749,511318
2/9/17,03:50.793369+00:00,182423,513981
2/9/17,03:50.826755+00:00,179760,516644
2/9/17,03:50.860142+00:00,175765,517976
2/9/17,03:50.893528+00:00,173102,520639
2/9/17,03:50.926914+00:00,155792,516644
2/9/17,03:50.960301+00:00,151797,520639
2/9/17,03:50.993687+00:00,159786,528628
2/9/17,03:51.027073+00:00,158455,531291
2/9/17,03:51.060460+00:00,157123,533954
2/9/17,03:51.093846+00:00,155792,536617
2/9/17,03:51.127232+00:00,154460,537949
2/9/17,03:51.160619+00:00,153129,539280
2/9/17,03:51.194005+00:00,171770,524633
2/9/17,03:51.227391+00:00,170439,525965
2/9/17,03:51.260778+00:00,170439,525965
2/9/17,03:51.294164+00:00,167776,528628
2/9/17,03:51.327550+00:00,146471,545938
